wavenumber_cm1,reflectance_input,reflectance_hampel_cleaned,reflectance_smoothed,baseline,detrended_residual,amplitude_envelope,normalized_fringe,is_hampel_outlier
602.1638,20.35444115,20.35444115,20.314883222049424,60.78988093952375,-40.474997717474324,32.90713490284282,-0.8653390234936095,0
602.6459,20.78981932,20.78981932,20.765388864563313,60.76869359591929,-40.003304731355975,32.640251999252165,-0.8622109875308107,0
603.128,21.20907309,21.20907309,21.20963288793696,60.74751585145838,-39.537882963521426,32.37479097889954,-0.8591310872482372,0
603.6101,21.65643263,21.65643263,21.649660117188347,60.7263477040305,-39.076687586842155,32.11075184178496,-0.8560555960665828,0
604.0922,22.09769386,22.09769386,22.08789838768523,60.705189151525175,-38.61729076383995,31.84813458790842,-0.8529307716980212,0
604.5743,22.51598743,22.51598743,22.52490913677316,60.68404019183187,-38.15913105505871,31.586939217269915,-0.8497431533178179,0
605.0565,22.94168598,22.94168598,22.96044799860055,60.662896438983324,-37.702448440382774,31.327165729869456,-0.8464970572178165,0
605.5386,23.39855444,23.39855444,23.39748363755445,60.641766660571214,-37.24428302301676,31.06881412570703,-0.8431236470373618,0
606.0207,23.81677618,23.81677618,23.836931191961117,60.620646468639166,-36.78371527667805,30.811884404782646,-0.8395989440315634,0
606.5028,24.26634855,24.26634855,24.278184949221654,60.599535861076646,-36.32135091185499,30.556376567096294,-0.8359337342327908,0
606.9849,24.71696446,24.71696446,24.720525594559994,60.57843483577315,-35.85790924121316,30.302290612647987,-0.8321418766513874,0
607.467,25.14396995,25.14396995,25.16785792096731,60.557343390618186,-35.38948546965088,30.04962654143771,-0.8281281985010989,0
607.9492,25.61053167,25.61053167,25.61683024925106,60.536257151570524,-34.919426902319465,29.79838435346548,-0.8239675927276365,0
608.4313,26.06659696,26.06659696,26.067380837113095,60.51518486236712,-34.44780402525403,29.548564048731286,-0.8196586101363711,0
