wavenumber_cm1,normalized_observed,normalized_fitted,residual
589.1466,-0.8988812683299925,-0.7298878215931092,-0.16899344673688332
589.6287,-0.8994770463895255,-0.7232789753244278,-0.17619807106509777
590.1108,-0.8998930228663828,-0.7166315646898397,-0.18326145817654316
590.593,-0.9000931812262747,-0.7099445775473026,-0.19014860367897213
591.0751,-0.9001052637087842,-0.7032211680535653,-0.19688409565521892
591.5572,-0.8999658623695864,-0.6964603359262338,-0.20350552644335262
592.0393,-0.8996783651841741,-0.6896624656583503,-0.21001589952582378
592.5214,-0.8992923594540663,-0.6828279436774476,-0.21646441577661868
593.0035,-0.8987563162760228,-0.6759571583235711,-0.22279915795245175
593.4857,-0.8981526881101639,-0.6690490635135506,-0.22910362459661326
593.9678,-0.8975127631977802,-0.6621069166546127,-0.23540584654316743
594.4499,-0.8968512730862742,-0.6551296827786666,-0.24172159030760765
