wavenumber_cm1,normalized_observed,normalized_fitted,residual
595.4141,-0.8630256890999638,-0.8219611331039962,-0.04106455599596759
595.8962,-0.8617906608476726,-0.8155759402023935,-0.046214720645279095
596.3784,-0.8604700678680648,-0.8090262597465968,-0.05144380812146798
596.8605,-0.8590701846702198,-0.8023147659054111,-0.05675541876480872
597.3426,-0.8576061892927805,-0.7954401431564809,-0.06216604613629961
597.8247,-0.8560452549617841,-0.7884024857856041,-0.06764276917617995
598.3068,-0.8543248965234775,-0.7812019566688753,-0.07312293985460228
598.7889,-0.8524761316314245,-0.7738387873927184,-0.07863734423870616
599.2711,-0.8505151921351872,-0.766311700539077,-0.08420349159611018
599.7532,-0.848429947544223,-0.7586241873875448,-0.08980576015667818
600.2353,-0.8461362302048038,-0.7507751418872388,-0.09536108831756496
600.7174,-0.8437523071502957,-0.7427650710015283,-0.10098723614876737
601.1995,-0.8412216007038713,-0.7345945504946789,-0.10662705020919239
601.6816,-0.8385573686134623,-0.7262642248479275,-0.11229314376553479
602.1638,-0.8357859089585559,-0.7177730297664517,-0.11801287919210413
602.6459,-0.8328954887256957,-0.7091252687760008,-0.12377021994969495
603.128,-0.8299330660043586,-0.700320047225637,-0.12961301877872156
603.6101,-0.8268359755040597,-0.691358282960359,-0.1354776925437008
604.0922,-0.8236989011156706,-0.6822409616139367,-0.1414579395017339
604.5743,-0.8205129162137804,-0.6729691363221786,-0.14754377989160183
605.0565,-0.8172857915935307,-0.6635419565406702,-0.1537438350528605
605.5386,-0.814032287430912,-0.6539645196981885,-0.16006776773272358
606.0207,-0.8106567805676103,-0.644236140229476,-0.1664206403381343
606.5028,-0.807266192902179,-0.6343581377590544,-0.17290805514312468
606.9849,-0.8037910183087633,-0.6243318974818722,-0.17945912082689108
607.467,-0.8002847332042985,-0.6141588696787037,-0.1861258635255948
607.9492,-0.7966217756335496,-0.6038384139554479,-0.19278336167810173
608.4313,-0.7929286481707138,-0.5933763900321686,-0.19955225813854527
608.9134,-0.7891404685175989,-0.5827723149593613,-0.20636815355823757
609.3955,-0.7852949402210825,-0.5720278938871617,-0.2132670463339208
609.8776,-0.7813469039631815,-0.561144894150032,-0.22020200981314952
610.3597,-0.7773628838223963,-0.5501251445928343,-0.22723773922956192
610.8419,-0.7732046799933333,-0.5389682072561681,-0.2342364727371652
611.324,-0.7689527920013528,-0.5276806597197968,-0.24127213228155597
611.8061,-0.764588840296534,-0.5162622111881113,-0.24832662910842263
612.2882,-0.7599868146528811,-0.5047149292153775,-0.25527188543750357
612.7703,-0.7552926589569373,-0.4930409390460617,-0.2622517199108756
613.2524,-0.7502915887526045,-0.4812424227634189,-0.2690491659891856
613.7346,-0.7451558231398204,-0.4693191331991501,-0.27583668994067034
614.2167,-0.7396744452667519,-0.4572783092206487,-0.28239613604610314
614.6988,-0.7340073017955657,-0.4451198379695476,-0.2888874638260181
615.1809,-0.728019858901472,-0.4328461198240937,-0.2951737390773783
615.663,-0.7218082338294335,-0.4204596073302243,-0.3013486264992092
616.1451,-0.7153972422759661,-0.40796280418792724,-0.3074344380880389
616.6273,-0.7087481455674519,-0.3953556387079366,-0.3133925068595153
617.1094,-0.7019701762697466,-0.3826459432304258,-0.3193242330393208
617.5915,-0.6950360750413637,-0.36983376516887856,-0.3252023098724851
618.0736,-0.6880099583813025,-0.35692180221241454,-0.331088156168888
618.5557,-0.6808464098799486,-0.34391279776543965,-0.33693361211450895
619.0378,-0.6737423070475531,-0.33080953978972116,-0.34293276725783195
619.52,-0.6666026003560805,-0.3176121134210722,-0.34899048693500834
620.0021,-0.6594044272179628,-0.30432886651466595,-0.3550755607032968
620.4842,-0.6520457991718611,-0.2909599860106069,-0.3610858131612542
620.9663,-0.6447285194936637,-0.27750842609601467,-0.36722009339764905
621.4484,-0.6373039343850209,-0.26397717940603127,-0.3733267549789896
621.9305,-0.629692687417118,-0.2503692757423366,-0.37932341167478145
622.4127,-0.6220022558464232,-0.2366849354575224,-0.3853173203889008
622.8948,-0.6183710154391836,-0.22293293510270834,-0.39543808033647526
623.3769,-0.6146454663563133,-0.20911357774478845,-0.4055318886115249
623.859,-0.6105871004274964,-0.19523002868483008,-0.41535707174266634
624.3411,-0.6063925118176805,-0.18128548371964043,-0.4251070280980401
624.8232,-0.6019063721821368,-0.16728316775962043,-0.4346232044225164
625.3054,-0.5973018976147799,-0.15322341225243968,-0.44407848536234024
625.7875,-0.5924692242285067,-0.13911532820560718,-0.4533538960228995
626.2696,-0.5875377705610549,-0.1249593092314875,-0.4625784613295674
626.7517,-0.5826038626527761,-0.11075868260071561,-0.47184518005206044
627.2338,-0.5775800934708878,-0.0965167975844489,-0.4810632958864389
627.7159,-0.5724363128698008,-0.0822370239962992,-0.4901992888735016
628.1981,-0.5671596893207334,-0.06791977823043063,-0.49923991109030275
628.6802,-0.5620089195475808,-0.05357440566373462,-0.5084345138838462
629.1623,-0.5567569831995998,-0.03920136320378625,-0.5175556199958136
629.6444,-0.5513599127618701,-0.024804088064210285,-0.5265558246976598
630.1265,-0.5459005801115387,-0.010386030572843506,-0.5355145495386953
630.6086,-0.5402047779187215,0.004049347336271224,-0.5442541252549927
631.0908,-0.5342359986710387,0.018501571975456654,-0.5527375706464953
631.5729,-0.5277715682515619,0.03296116785532757,-0.5607327361068895
632.055,-0.5209198192301906,0.04742764315021601,-0.5683474623804066
632.5371,-0.5134480387946172,0.06189750468284751,-0.5753455434774647
633.0192,-0.5053699739302231,0.07636725528052099,-0.5817372292107441
633.5013,-0.4966975964977546,0.09083339530608561,-0.5875309918038402
633.9835,-0.48736121542413546,0.10529542238656402,-0.5926566378106994
634.4656,-0.47737063192634865,0.11974383759565939,-0.5971144695220081
634.9477,-0.46669738642487546,0.13417814313180654,-0.600875529556682
635.4298,-0.4553054974084409,0.14859484482260385,-0.6039003422310447
635.9119,-0.44338889495841255,0.16299045368877338,-0.6063793486471859
636.394,-0.43096877032071296,0.17736148747077832,-0.6083302577914913
636.8762,-0.4179431032768007,0.19170744410839222,-0.6096505473851929
637.3583,-0.4043754780903377,0.20601890853940644,-0.6103943866297441
637.8404,-0.3905591091600559,0.22029540592250815,-0.610854515082564
638.3225,-0.37658091195982085,0.23453349606765483,-0.6111144080274757
638.8046,-0.3623053011429082,0.24872975307245399,-0.6110350542153622
639.2867,-0.3477771669555049,0.2628807668172991,-0.610657933772804
639.7689,-0.3329138328897807,0.27698606437133194,-0.6098998972611127
640.251,-0.317733589593884,0.291036420659635,-0.608770010253519
640.7331,-0.3023274285706262,0.3050314121617591,-0.6073588407323853
641.2152,-0.28654439317308783,0.3189677066773364,-0.6055120998504242
641.6973,-0.27044355070681386,0.3328419951324208,-0.6032855458392347
642.1794,-0.25384312548277793,0.34665099301653884,-0.6004941184993168
642.6616,-0.23690139605431926,0.3603942845969676,-0.5972956806512868
643.1437,-0.21959001534170344,0.3740629379510609,-0.5936529532927644
643.6258,-0.2017656030753322,0.38765660810644387,-0.5894222111817761
644.1079,-0.18352913897746376,0.4011721229296583,-0.5847012619071221
644.59,-0.16486090608221665,0.41460634183969164,-0.5794672479219083
645.0721,-0.14574428991662006,0.4279561571615405,-0.5737004470781606
645.5543,-0.12632866101541204,0.44122123713009387,-0.5675498981455059
646.0364,-0.10637981112785685,0.4543930414562406,-0.5607728525840975
646.5185,-0.08594621422268897,0.4674713292738972,-0.5534175434965861
647.0006,-0.06538053498119022,0.4804531377400021,-0.5458336727211923
647.4827,-0.0444549197188315,0.4933355434281142,-0.5377904631469457
647.9648,-0.023038684267454018,0.5061156635745115,-0.5291543478419656
648.447,-0.0013380195969418499,0.5187932753259885,-0.5201312949229303
648.9291,0.021156074707096895,0.5313603221845217,-0.5102042474774248
649.4112,0.0442173520853728,0.5438166907759532,-0.4995993386905804
649.8933,0.06751045611696814,0.5561596730470701,-0.488649216930102
650.3754,0.0914137310293724,0.5683866075247926,-0.47697287649542025
650.8575,0.11593274269374426,0.5804948804328777,-0.4645621377391334
651.3397,0.1411530120197259,0.5924844004581439,-0.45133138843841797
651.8218,0.16682856005676552,0.6043476792028281,-0.43751911914606256
652.3039,0.19293506862447504,0.616084751535382,-0.42314968291090693
652.786,0.21962030761405707,0.6276932051663876,-0.40807289755233056
653.2681,0.2462805756759722,0.6391706807235558,-0.3928901050475836
653.7502,0.2731486070226643,0.6505148727195464,-0.37736626569688214
654.2324,0.29980614533006383,0.6617258412461356,-0.3619196959160718
654.7145,0.32654188429595493,0.6727967410842739,-0.34625485678831897
655.1966,0.3530523783345581,0.6837277730481595,-0.33067539471360136
655.6787,0.37915708700061224,0.6945168563424772,-0.31535976934186494
656.1608,0.4045157355498027,0.7051619684889666,-0.3006462329391639
656.6429,0.42926859508797166,0.715661146128428,-0.28639255104045636
657.125,0.45342392004306753,0.7260124857937018,-0.2725885657506343
657.6072,0.47651169513721936,0.7362162450895864,-0.259704549952367
658.0892,0.4990386465286746,0.746264341224713,-0.2472256946960384
658.5714,0.5207743779581614,0.7561633929497578,-0.23538901499159637
659.0535,0.5417300191206438,0.7659055369988048,-0.22417551787816103
659.5356,0.5619244685817212,0.7754912487694132,-0.21356678018769204
660.0177,0.5813294172908061,0.784918998720748,-0.20358958142994188
660.4999,0.6000159201054461,0.7941892276260827,-0.19417330752063655
660.9819,0.617703004892998,0.8032948178327329,-0.18559181293973492
661.4641,0.6345345170954214,0.8122419908789505,-0.17770747378352914
661.9462,0.6503996203102057,0.8210238610629738,-0.17062424075276805
662.4283,0.6654679272748186,0.8296410984792126,-0.164173171204394
662.9104,0.6794646974995233,0.8380925676515791,-0.15862787015205582
663.3926,0.6932346063313033,0.8463789013239522,-0.15314429499264892
663.8746,0.7064971776850641,0.854493995445576,-0.14799681776051188
664.3568,0.719780051374596,0.8624436512283842,-0.14266359985378818
664.8389,0.733212441703248,0.8702220052156527,-0.1370095635124048
665.321,0.7468047208590488,0.877829926868331,-0.13102520600928214
665.8031,0.76074849380324,0.8852666879826558,-0.1245181941794159
666.2853,0.7749453557453246,0.8925331180865493,-0.1175877623412247
666.7673,0.7890373926339667,0.8996241592207133,-0.1105867665867466
667.2495,0.8028205093025916,0.9065451740804591,-0.10372466477786746
667.7316,0.8163999162005072,0.9132913500417404,-0.09689143384123322
668.2137,0.8290337335032917,0.9198637564888095,-0.09083002298551779
668.6958,0.8407699585985503,0.9262620785562079,-0.0854921199576576
669.178,0.8512214929086291,0.9324873432676553,-0.08126585035902611
669.66,0.8601839185946307,0.9385355548739893,-0.0783516362793586
670.1422,0.8676649960741846,0.9444116244289441,-0.07674662835475954
670.6243,0.8734956418511899,0.9501118023081836,-0.07661616045699371
671.1064,0.8778830002456534,0.9556373542278569,-0.07775435398220354
671.5885,0.8808354886124556,0.9609883775040354,-0.08015288889157979
672.0707,0.8825607545029144,0.9661660932298698,-0.08360533872695541
672.5527,0.883375852086029,0.9711675675081182,-0.08779171542208919
673.0349,0.8835789872960527,0.9759972517489914,-0.09241826445293877
673.517,0.8832928295473006,0.9806524550389448,-0.09735962549164423
673.9991,0.8829418534294408,0.9851346317282125,-0.10219277829877171
674.4812,0.8828167449213207,0.9894442829846279,-0.10662753806330727
674.9634,0.882808275021014,0.9935828164467719,-0.11077454142575793
675.4454,0.8828700386332263,0.9975483434204522,-0.11467830478722585
675.9276,0.8830733784480452,1.001344852766464,-0.11827147431841867
676.4097,0.8833050164757227,1.004970691793383,-0.12166567531766026
676.8918,0.8834313149177353,1.008427491799395,-0.12499617688165965
677.3739,0.8834660802349001,1.011716142480724,-0.1282500622458238
677.8561,0.8831685012067841,1.0148382265164064,-0.1316697253096223
678.3381,0.8825722820433266,1.0177928679498187,-0.1352205859064921
678.8203,0.8819785203675361,1.0205835951720137,-0.1386050748044776
679.3024,0.8812958988128765,1.0232097575674886,-0.14191385875461204
679.7845,0.8805839189310493,1.0256731478999463,-0.1450892289688971
680.2666,0.879597088473625,1.027975022382483,-0.148377933908858
680.7488,0.8786146684222559,1.0301171234392565,-0.15150245501700066
681.2308,0.8775815235132863,1.032099540321498,-0.15451801680821176
681.713,0.8764520035679775,1.0339253478241637,-0.1574733442561862
682.1951,0.8750827383181798,1.0355948464213465,-0.16051210810316663
682.6772,0.873537084716731,1.0371099713259864,-0.1635728866092554
683.1593,0.8718319080038248,1.038472316994043,-0.16664040899021826
683.6415,0.869876263909784,1.0396837667700283,-0.16980750286024426
684.1235,0.8676600891814504,1.0407453135351479,-0.17308522435369744
684.6057,0.8652940859843263,1.0416595898871928,-0.17636550390286643
685.0878,0.8625648024142614,1.0424277826402615,-0.1798629802260001
685.5699,0.8595700899357867,1.0430519472343331,-0.1834818572985465
686.052,0.8562582784595335,1.0435339823695158,-0.18727570390998227
686.5342,0.8527458415588285,1.043875890282867,-0.1911300487240386
687.0162,0.8489871127084638,1.0440794931199848,-0.195092380411521
687.4984,0.8450597070355056,1.0441469968652033,-0.1990872898296977
687.9805,0.8410937436272896,1.044080397475608,-0.2029866538483185
688.4626,0.8371618174373722,1.0438818455774617,-0.2067200281400895
688.9447,0.8332790758811925,1.0435535050314206,-0.2102744291502281
689.4269,0.8295124230124102,1.0430974721220443,-0.21358504910963405
689.9089,0.825821657993216,1.0425163125871262,-0.21669465459391013
690.3911,0.8223906392007697,1.041811825160263,-0.21942118595949334
690.8732,0.8192470393766509,1.0409867268272344,-0.22173968745058348
691.3553,0.8162704636834837,1.0400432359808307,-0.22377277229734704
691.8374,0.8133954678549357,1.0389837382037443,-0.22558827034880868
692.3196,0.8107389133620249,1.0378103966037908,-0.22707148324176596
692.8016,0.808212432966423,1.0365264252062014,-0.22831399223977844
693.2838,0.8056259506765473,1.0351332381722849,-0.22950728749573757
693.7659,0.8030372909517746,1.0336341762007817,-0.23059688524900712
694.248,0.8004826941684617,1.0320314961359602,-0.2315488019674985
694.7301,0.7978331941629726,1.0303277582956722,-0.23249456413269964
695.2123,0.7950601738697708,1.0285251634897308,-0.23346498961995998
695.6943,0.7921872121909778,1.026627470929383,-0.23444025873840524
696.1765,0.7891694767395091,1.0246357356857212,-0.2354662589462121
696.6586,0.7860135322043753,1.022553817522975,-0.2365402853185996
697.1407,0.7827463466559128,1.0203839810454784,-0.23763763438956564
697.6228,0.779341091678158,1.0181289116391874,-0.23878781996102938
698.105,0.7758899664513194,1.015790817315111,-0.23990085086379154
698.587,0.7724518854990151,1.0133738935362273,-0.2409220080372122
699.0692,0.7689391374497314,1.0108788640176607,-0.24193972656792928
699.5513,0.7654904801200906,1.0083099975989724,-0.24281951747888186
700.0334,0.7621405918527834,1.0056695351213412,-0.24352894326855778
700.5155,0.7589809182217778,1.0029602356055065,-0.2439793173837287
700.9977,0.755905937655568,1.000184282926493,-0.24427834527092507
701.4797,0.752921945480878,0.9973461960873498,-0.24442425060647177
701.9619,0.7501180980150276,0.9944463968531535,-0.2443282988381259
702.444,0.747539960384853,0.9914894498776526,-0.2439494894927996
702.9261,0.7449742805139081,0.9884775404440985,-0.2435032599301904
703.4082,0.7425857142670461,0.985413448951176,-0.24282773468412988
703.8904,0.7403597759677893,0.982299303523322,-0.2419395275555326
704.3724,0.7382237447660126,0.9791398323240257,-0.24091608755801308
704.8546,0.7361533718602958,0.9759351856469995,-0.2397818137867037
705.3367,0.7341437088502808,0.9726901095443884,-0.2385464006941076
705.8188,0.7321488154359481,0.9694067022408476,-0.23725788680489945
706.3009,0.7301941869155859,0.9660877133869997,-0.23589352647141382
706.7831,0.7282180230968703,0.9627351840291233,-0.23451716093225294
707.2651,0.7262110473159061,0.9593539375682928,-0.23314289025238666
707.7473,0.7241681848879544,0.9559438837718613,-0.23177569888390692
708.2294,0.7220812314906824,0.9525098366422545,-0.23042860515157215
708.7115,0.7199061826148004,0.94905377669966,-0.22914759408485952
709.1936,0.7178966320150438,0.9455783717999564,-0.22768173978491257
709.6758,0.7159757853128689,0.9420855454303312,-0.2261097601174623
710.1578,0.7140814970818515,0.9385801048646777,-0.22449860778282615
710.64,0.712258839297011,0.9350617501524037,-0.22280291085539272
711.1221,0.7105846909860334,0.9315352528553206,-0.2209505618692872
711.6042,0.7090212888897438,0.9280024465435849,-0.21898115765384107
712.0863,0.7075925368266768,0.9244658682363028,-0.21687333140962606
712.5685,0.7062626797015888,0.920927294771853,-0.21466461507026413
713.0505,0.7051429286632314,0.917391410529827,-0.21224848186659562
713.5327,0.7040413594122625,0.9138577359251204,-0.2098163765128579
714.0148,0.7031123082280493,0.9103308947639829,-0.2072185865359336
714.4969,0.7022796877484349,0.9068125463416915,-0.20453285859325665
714.979,0.701470565620313,0.903305050688534,-0.201834485068221
715.4612,0.7007026701939673,0.8998100108151402,-0.19910734062117297
715.9432,0.6999429193943935,0.8963318879782636,-0.19638896858387012
716.4254,0.6992276019183443,0.8928700517532847,-0.1936424498349404
716.9075,0.6985673200625852,0.8894288798633813,-0.1908615598007961
717.3896,0.6979427149833606,0.8860098324105566,-0.18806711742719606
717.8717,0.697286529751405,0.8826150500035104,-0.18532852025210533
718.3539,0.6967540664572234,0.8792459370420715,-0.18249187058484817
718.8359,0.6963187599618812,0.8759066397774169,-0.1795878798155357
719.3181,0.6959659022806308,0.8725964039236241,-0.17663050164299332
719.8002,0.6957263585483867,0.8693192715503171,-0.17359291300193036
720.2823,0.695632386135822,0.8660764814966727,-0.1704440953608507
720.7644,0.6956379752531051,0.8628699169945354,-0.1672319417414303
721.2466,0.6957510800595605,0.8597007618876483,-0.16394968182808778
721.7286,0.6959379355387889,0.8565727655255947,-0.16063482998680578
722.2108,0.6961975551369456,0.8534850744386985,-0.1572875193017529
722.6929,0.6965049536362653,0.8504413158255819,-0.1539363621893166
723.175,0.6967519707775017,0.8474424884328169,-0.15069051765531516
723.6571,0.6971202857517526,0.844490185311166,-0.1473698995594135
724.1393,0.6974395076193112,0.8415853510313449,-0.14414584341203374
724.6213,0.697706903089702,0.8387312675774519,-0.1410243644877499
725.1035,0.6979728543521623,0.8359270042419766,-0.13795414988981436
725.5856,0.6982220395615759,0.8331757058820152,-0.13495366632043926
726.0677,0.6985785101226136,0.8304781158939755,-0.13189960577136184
726.5498,0.6988581611482121,0.8278355100711325,-0.12897734892292045
727.032,0.6991023238200258,0.8252485785548729,-0.12614625473484709
727.514,0.6992068346479954,0.8227200781561067,-0.12351324350811133
727.9962,0.6993153272573763,0.8202490197733308,-0.12093369251595443
728.4783,0.6993854468530176,0.8178380113654925,-0.11845256451247488
728.9604,0.6994506814013659,0.815487529561547,-0.11603684816018112
729.4425,0.6993998902082776,0.8131985120184387,-0.1137986218101611
729.9247,0.6992887020767843,0.8109713831205569,-0.11168268104377266
730.4067,0.6989657026212793,0.8088083303353796,-0.10984262771410025
730.8889,0.6986856553674561,0.8067083216054809,-0.10802266623802481
731.371,0.6982938531462869,0.8046733872686401,-0.10637953412235324
731.8531,0.6979015502623408,0.8027037298081285,-0.10480217954578774
732.3352,0.6973937059772665,0.800799934417718,-0.10340622844045155
732.8174,0.696910505292538,0.7989621524247196,-0.10205164713218162
733.2994,0.6964302172174346,0.7971919721417915,-0.1007617549243569
733.7816,0.6959846269014245,0.7954883303561071,-0.09950370345468262
734.2637,0.695570468980891,0.79385265355129,-0.09828218457039894
734.7458,0.6952711643025192,0.792284866851851,-0.09701370254933173
735.2279,0.695082612564919,0.7907851954465469,-0.09570258288162792
735.7101,0.6949429418700146,0.7893535144594949,-0.09441057258948027
736.1921,0.6948291027558055,0.7879907980453248,-0.09316169528951934
736.6743,0.6948177048522357,0.7866959598426357,-0.09187825499040003
737.1564,0.6947490200494273,0.7854698111201359,-0.09072079107070863
737.6385,0.6947836888329518,0.7843120006468677,-0.08952831181391585
738.1206,0.6949076931943324,0.7832223929573763,-0.08831469976304385
738.6028,0.6949880333557854,0.7822005880320853,-0.08721255467629985
739.0848,0.6950002985715226,0.7812469458426052,-0.08624664727108267
739.567,0.6950695594038736,0.7803603610139453,-0.08529080161007174
740.0491,0.6950002604528908,0.779541033213339,-0.08454077276044825
740.5312,0.6950274320155647,0.778788340049589,-0.08376090803402425
741.0133,0.6950115571260559,0.7781017916271713,-0.08309023450111541
741.4955,0.6949919554828988,0.7774807180240537,-0.08248876254115489
741.9775,0.6949573128286556,0.7769248798707904,-0.08196756704213481
742.4597,0.6949806849387714,0.776433153042655,-0.08145246810388362
742.9418,0.6950179565299842,0.776005144014034,-0.08098718748404976
743.424,0.6951296251792677,0.7756398992357695,-0.0805102740565018
743.906,0.6952389457228799,0.7753367951903777,-0.08009784946749776
744.3882,0.6953911337929555,0.775094693521398,-0.07970355972844256
744.8702,0.6955539197003021,0.7749128541231639,-0.0793589344228618
745.3524,0.6956081529371504,0.7747901305929442,-0.07918197765579382
745.8345,0.6957716391955965,0.7747255689604631,-0.07895392976486659
746.3167,0.6958550813382811,0.7747180405713575,-0.0788629592330764
746.7987,0.6958996237019156,0.774766379161527,-0.07886675545961142
747.2809,0.6960211182780557,0.7748694197111622,-0.0788483014331065
747.7629,0.696139980031745,0.7750258216706354,-0.07888584163889034
748.2451,0.6962110215125651,0.7752344091941421,-0.07902338768157702
748.7272,0.6962770443994096,0.7754937142316385,-0.07921666983222886
749.2094,0.6963724883241994,0.7758024411177998,-0.07942995279360043
749.6914,0.6964045168668309,0.7761589326977879,-0.07975441583095699
750.1736,0.6964920194598111,0.7765619878212621,-0.08006996836145097
750.6556,0.6965860333694429,0.7770097303246807,-0.08042369695523777
