wavenumber_cm1,reflectance_input,reflectance_hampel_cleaned,reflectance_smoothed,baseline,detrended_residual,amplitude_envelope,normalized_fringe,is_hampel_outlier
2061.049,18.39241496,18.39241496,18.397916213667624,17.742543357847012,0.6553728558206124,0.5692038355348592,0.7206655016979884,0
2061.531,18.40073971,18.40073971,18.40647818635478,17.74353219120111,0.6629459951536703,0.5747718250503765,0.7219456176340916,0
2062.013,18.4352902,18.4352902,18.414789077217804,17.744520480380714,0.6702685968370901,0.5803453425604989,0.7229209049057741,0
2062.495,18.41679101,18.41679101,18.42422502494909,17.745508225599668,0.6787167993494236,0.5859487360701903,0.7250564225369691,0
2062.977,18.42679837,18.42679837,18.433407662546344,17.7464954270718,0.6869122354745443,0.5915677807119353,0.7268615290602403,0
2063.459,18.45131115,18.45131115,18.442038001346607,17.747482085010944,0.6945559163356627,0.5972064331062589,0.7280235868606417,0
2063.941,18.45102168,18.45102168,18.45058032973497,17.748468199630935,0.7021121301040338,0.6028619520427433,0.7290514262648031,0
2064.424,18.44518887,18.44518887,18.461670798960206,17.749455815335374,0.7122149836248326,0.6085488534751081,0.7326713278332471,0
2064.906,18.4709843,18.4709843,18.47048316588077,17.75044084283244,0.7200423230483288,0.6142625671934597,0.73384653118441,0
2065.388,18.48948066,18.48948066,18.478106088103715,17.751425327652296,0.7266807604514192,0.6199870936477355,0.7337731272380491,0
2065.87,18.47533997,18.47533997,18.485448938048144,17.752409270008773,0.7330396680393712,0.6257279423395066,0.7333989045784257,0
2066.352,18.49779695,18.49779695,18.492614868966744,17.753392670115705,0.7392221988510386,0.6314752748284626,0.7328470538464386,0
2066.834,18.5019676,18.5019676,18.49862349747933,17.75437552818692,0.7442479692924096,0.637236918994099,0.7311393358193098,0
2067.316,18.5189518,18.5189518,18.50562375774412,17.755357844436258,0.7502659133078637,0.6430047391901202,0.7304319753195728,0
2067.798,18.50815691,18.50815691,18.51217036724069,17.756339619077547,0.7558307481631417,0.6487938078984432,0.729270897422968,0
2068.281,18.52591942,18.52591942,18.518130434167787,17.757322887515617,0.7608075466521704,0.6545928255409268,0.7275504657739492,0
