frequency_per_corrected_cm1,amplitude,equivalent_thickness_um,is_candidate,candidate_rank,is_selected_fundamental
0.01468479752267479,14.587031339062236,73.42398761337395,0,-1,0
0.014834642395355145,13.738055371437188,74.17321197677572,0,-1,0
0.014984487268035501,9.837679513289274,74.92243634017751,0,-1,0
0.015134332140715856,14.472189597324402,75.67166070357928,0,-1,0
0.01528417701339621,15.911844993663925,76.42088506698106,0,-1,0
0.015434021886076565,6.871869962797273,77.17010943038282,0,-1,0
0.01558386675875692,20.49864664754678,77.9193337937846,0,-1,0
0.015733711631437275,13.21227318002185,78.66855815718637,0,-1,0
0.01588355650411763,14.003942887282166,79.41778252058815,0,-1,0
0.016033401376797984,11.61524505299455,80.16700688398993,0,-1,0
0.01618324624947834,17.401981312145903,80.91623124739169,0,-1,0
0.016333091122158697,17.613323981014453,81.66545561079349,0,-1,0
0.016482935994839052,8.977125539685076,82.41467997419527,0,-1,0
0.016632780867519407,11.479777038376811,83.16390433759703,0,-1,0
0.01678262574019976,14.03989939318308,83.91312870099881,0,-1,0
0.016932470612880116,8.450239708014758,84.66235306440058,0,-1,0
0.01708231548556047,12.625982424137986,85.41157742780236,0,-1,0
0.017232160358240826,8.10806171032608,86.16080179120412,0,-1,0
0.01738200523092118,11.83758155814108,86.9100261546059,0,-1,0
0.017531850103601535,10.907303655333212,87.65925051800768,0,-1,0
0.01768169497628189,10.738530350157864,88.40847488140945,0,-1,0
0.017831539848962245,12.115068270587026,89.15769924481123,0,-1,0
0.0179813847216426,6.565700683086948,89.90692360821299,0,-1,0
0.018131229594322954,13.9418619295303,90.65614797161477,0,-1,0
0.018281074467003312,6.272535406370606,91.40537233501657,0,-1,0
0.018430919339683667,10.67066819754916,92.15459669841833,0,-1,0
0.018580764212364022,4.463763594402573,92.90382106182011,0,-1,0
0.018730609085044377,13.609907815228482,93.65304542522188,0,-1,0
0.01888045395772473,3.4462841377304585,94.40226978862366,0,-1,0
0.019030298830405086,12.903744204366959,95.15149415202544,0,-1,0
0.01918014370308544,6.855991323271916,95.9007185154272,0,-1,0
0.019329988575765795,8.808695005068934,96.64994287882898,0,-1,0
0.01947983344844615,8.918401318474283,97.39916724223075,0,-1,0
0.019629678321126505,1.8921852665531647,98.14839160563253,0,-1,0
0.01977952319380686,9.91682751734495,98.8976159690343,0,-1,0
0.019929368066487214,6.006746802841946,99.64684033243607,0,-1,0
0.02007921293916757,11.006840275322341,100.39606469583785,0,-1,0
0.020229057811847927,5.723360293736768,101.14528905923963,0,-1,0
0.020378902684528282,5.985594279218577,101.89451342264141,0,-1,0
0.020528747557208637,6.4538123012908635,102.64373778604319,0,-1,0
0.02067859242988899,6.167906671565694,103.39296214944495,0,-1,0
0.020828437302569346,5.008793236561118,104.14218651284673,0,-1,0
0.0209782821752497,7.963468529158481,104.8914108762485,0,-1,0
0.021128127047930056,6.543740126417069,105.64063523965028,0,-1,0
0.02127797192061041,6.117151014051522,106.38985960305206,0,-1,0
0.021427816793290765,9.20386556818022,107.13908396645382,0,-1,0
0.02157766166597112,5.253102274145762,107.8883083298556,0,-1,0
0.021727506538651475,11.042255717967002,108.63753269325737,0,-1,0
0.02187735141133183,5.343274273581957,109.38675705665915,0,-1,0
0.022027196284012184,7.80698005740297,110.13598142006092,0,-1,0
0.022177041156692542,6.420668884986749,110.88520578346271,0,-1,0
0.022326886029372897,5.479525461354987,111.63443014686449,0,-1,0
0.022476730902053252,4.384176151362156,112.38365451026625,0,-1,0
0.022626575774733607,4.256644986819677,113.13287887366803,0,-1,0
0.02277642064741396,6.388005923567078,113.88210323706981,0,-1,0
0.022926265520094316,3.4738059560447048,114.63132760047158,0,-1,0
0.02307611039277467,3.1584111640740047,115.38055196387336,0,-1,0
0.023225955265455026,4.544591455404815,116.12977632727512,0,-1,0
0.02337580013813538,6.426556924842183,116.8790006906769,0,-1,0
0.023525645010815735,2.9976649595610074,117.62822505407867,0,-1,0
0.02367548988349609,6.9262536027451445,118.37744941748045,0,-1,0
0.023825334756176444,7.201229177995277,119.12667378088223,0,-1,0
0.0239751796288568,1.1951165697749788,119.875898144284,0,-1,0
0.024125024501537157,3.3115075727316308,120.62512250768579,0,-1,0
0.024274869374217512,4.696181038349615,121.37434687108757,0,-1,0
0.024424714246897867,3.1894171403540206,122.12357123448933,0,-1,0
0.02457455911957822,6.02858080281869,122.87279559789111,0,-1,0
0.024724403992258576,6.860464375642833,123.62201996129288,0,-1,0
0.02487424886493893,7.694818594153932,124.37124432469466,0,-1,0
0.025024093737619286,6.110737955796548,125.12046868809642,0,-1,0
0.02517393861029964,9.579101458438183,125.8696930514982,0,-1,0
0.025323783482979995,4.861342579346856,126.61891741489998,0,-1,0
0.02547362835566035,6.969543048819089,127.36814177830175,0,-1,0
0.025623473228340705,4.496840560872744,128.1173661417035,0,-1,0
0.02577331810102106,7.483955663045096,128.8665905051053,0,-1,0
0.025923162973701418,2.8803681915754833,129.6158148685071,0,-1,0
0.026073007846381772,4.550256510545581,130.36503923190887,0,-1,0
0.026222852719062127,4.329806966074796,131.11426359531063,0,-1,0
0.026372697591742482,2.315103630367039,131.8634879587124,0,-1,0
0.026522542464422837,3.274866723285834,132.6127123221142,0,-1,0
0.02667238733710319,5.956327997610943,133.36193668551596,0,-1,0
0.026822232209783546,6.010636532251595,134.11116104891772,0,-1,0
0.0269720770824639,3.2464948613483697,134.86038541231952,0,-1,0
0.027121921955144256,1.3061445861111822,135.60960977572128,0,-1,0
0.02727176682782461,2.7568246181460023,136.35883413912305,0,-1,0
0.027421611700504965,0.6138027396099782,137.1080585025248,0,-1,0
0.02757145657318532,3.58850410641378,137.8572828659266,0,-1,0
0.027721301445865675,1.8525528123125075,138.60650722932837,0,-1,0
0.027871146318546033,3.5082849379389502,139.35573159273017,0,-1,0
0.028020991191226387,3.976496574745982,140.10495595613193,0,-1,0
0.028170836063906742,5.938151833488005,140.8541803195337,0,-1,0
0.028320680936587097,3.8911925859983,141.6034046829355,0,-1,0
0.02847052580926745,0.8685975937207765,142.35262904633726,0,-1,0
0.028620370681947806,3.546891024678722,143.10185340973902,0,-1,0
0.02877021555462816,5.584667532863418,143.85107777314082,0,-1,0
0.028920060427308516,1.8595461474915662,144.60030213654258,0,-1,0
0.02906990529998887,6.650312018841837,145.34952649994435,0,-1,0
0.029219750172669225,5.5121259318847855,146.09875086334614,0,-1,0
0.02936959504534958,2.3199016505986703,146.8479752267479,0,-1,0
0.029519439918029935,5.29635406899859,147.59719959014967,0,-1,0
0.02966928479071029,5.860232369476069,148.34642395355144,0,-1,0
0.029819129663390648,1.5331102270166141,149.09564831695323,0,-1,0
0.029968974536071002,6.549307293439014,149.84487268035502,0,-1,0
0.030118819408751357,5.453501350497109,150.5940970437568,0,-1,0
0.030268664281431712,4.424353829365031,151.34332140715856,0,-1,0
0.030418509154112067,4.331870933133277,152.09254577056032,0,-1,0
0.03056835402679242,6.287143009174501,152.84177013396211,0,-1,0
0.030718198899472776,4.55725132503251,153.59099449736388,0,-1,0
0.03086804377215313,6.2843379257646586,154.34021886076565,0,-1,0
0.031017888644833486,3.597853278797438,155.08944322416744,0,-1,0
0.03116773351751384,5.056655597488817,155.8386675875692,0,-1,0
0.031317578390194195,10.82938501044742,156.58789195097097,0,-1,0
0.03146742326287455,4.835675728551122,157.33711631437274,0,-1,0
0.031617268135554905,6.335026718608011,158.08634067777453,0,-1,0
0.03176711300823526,2.727760680155035,158.8355650411763,0,-1,0
0.031916957880915614,6.539350634803971,159.58478940457806,0,-1,0
0.03206680275359597,2.375839871910675,160.33401376797985,0,-1,0
0.032216647626276324,6.8831117376853195,161.08323813138162,0,-1,0
0.03236649249895668,4.466277363040957,161.83246249478339,0,-1,0
0.03251633737163703,4.556899412509614,162.58168685818515,0,-1,0
0.032666182244317395,3.7923221080851643,163.33091122158697,0,-1,0
0.03281602711699775,3.564923254954561,164.08013558498874,0,-1,0
0.032965871989678104,1.5564662479326332,164.82935994839053,0,-1,0
0.03311571686235846,0.8223109254001663,165.5785843117923,0,-1,0
0.033265561735038814,2.853926676911712,166.32780867519406,0,-1,0
0.03341540660771917,0.593602100091739,167.07703303859583,0,-1,0
0.03356525148039952,4.06787254729559,167.82625740199762,0,-1,0
0.03371509635307988,4.199383127182637,168.5754817653994,0,-1,0
0.03386494122576023,2.6472778328417585,169.32470612880115,0,-1,0
0.03401478609844059,2.2259500199528017,170.07393049220295,0,-1,0
0.03416463097112094,2.7599978476980658,170.8231548556047,0,-1,0
0.0343144758438013,0.9060694732381113,171.57237921900648,0,-1,0
0.03446432071648165,0.9178529189548545,172.32160358240824,0,-1,0
0.034614165589162006,0.7028194432447626,173.07082794581004,0,-1,0
0.03476401046184236,0.2895256479354798,173.8200523092118,0,-1,0
0.034913855334522716,2.1511124608583536,174.56927667261357,0,-1,0
0.03506370020720307,2.370649746426561,175.31850103601536,0,-1,0
0.035213545079883425,1.5446574273613838,176.06772539941713,0,-1,0
0.03536338995256378,1.4851330575579214,176.8169497628189,0,-1,0
0.035513234825244135,1.6245979415998788,177.56617412622066,0,-1,0
0.03566307969792449,1.3901142248229414,178.31539848962245,0,-1,0
0.035812924570604844,1.4735039667654717,179.06462285302422,0,-1,0
0.0359627694432852,1.0385594430617764,179.81384721642598,0,-1,0
0.036112614315965554,2.141496509776491,180.56307157982778,0,-1,0
0.03626245918864591,1.9385512120052317,181.31229594322954,0,-1,0
0.03641230406132626,2.0911021279960753,182.0615203066313,0,-1,0
0.036562148934006625,2.3685408448095986,182.81074467003313,0,-1,0
0.03671199380668698,1.324391731860787,183.5599690334349,0,-1,0
0.036861838679367334,0.7824021324068918,184.30919339683666,0,-1,0
0.03701168355204769,1.5147824440383693,185.05841776023846,0,-1,0
0.037161528424728044,0.2762364588139203,185.80764212364022,0,-1,0
0.0373113732974084,1.2510425960301932,186.556866487042,0,-1,0
0.03746121817008875,1.0399261908205069,187.30609085044375,0,-1,0
0.03761106304276911,0.32523516839349076,188.05531521384555,0,-1,0
0.03776090791544946,0.6120280147272429,188.8045395772473,0,-1,0
0.03791075278812982,1.2654493457946059,189.55376394064908,0,-1,0
0.03806059766081017,0.2790735036235896,190.30298830405087,0,-1,0
0.03821044253349053,0.7775683752958398,191.05221266745264,0,-1,0
0.03836028740617088,1.6141282044935252,191.8014370308544,0,-1,0
0.038510132278851236,1.9399443469301503,192.55066139425617,0,-1,0
0.03865997715153159,2.4178610186619243,193.29988575765796,0,-1,0
0.038809822024211946,1.5019093105624188,194.04911012105973,0,-1,0
0.0389596668968923,1.367888976032031,194.7983344844615,0,-1,0
0.039109511769572655,2.2891597427613894,195.5475588478633,0,-1,0
0.03925935664225301,1.394642400498104,196.29678321126505,0,-1,0
0.039409201514933365,1.1777363823313498,197.04600757466682,0,-1,0
0.03955904638761372,2.435832047145137,197.7952319380686,0,-1,0
0.039708891260294074,2.8569332443417417,198.54445630147038,0,-1,0
0.03985873613297443,0.885547115169931,199.29368066487214,0,-1,0
0.040008581005654784,1.8051440380072525,200.0429050282739,0,-1,0
0.04015842587833514,0.6533462432692236,200.7921293916757,0,-1,0
0.0403082707510155,2.1730794434032417,201.5413537550775,0,-1,0
0.040458115623695855,1.2370548973236128,202.29057811847926,0,-1,0
0.04060796049637621,2.446162837564407,203.03980248188105,0,-1,0
0.040757805369056564,1.2759156129818534,203.78902684528282,0,-1,0
0.04090765024173692,2.1951157774952295,204.53825120868458,0,-1,0
0.041057495114417274,3.2410832624999126,205.28747557208638,0,-1,0
0.04120733998709763,2.279818574455692,206.03669993548814,0,-1,0
0.04135718485977798,2.056846543242846,206.7859242988899,0,-1,0
0.04150702973245834,3.0750328791044086,207.53514866229168,0,-1,0
0.04165687460513869,1.5133083554152644,208.28437302569347,0,-1,0
0.04180671947781905,3.44957042727469,209.03359738909523,0,-1,0
0.0419565643504994,3.537657537025974,209.782821752497,0,-1,0
0.04210640922317976,2.980459028854476,210.5320461158988,0,-1,0
0.04225625409586011,2.130655801559676,211.28127047930056,0,-1,0
0.042406098968540466,2.1183068968056427,212.03049484270232,0,-1,0
0.04255594384122082,2.6428692731693837,212.77971920610412,0,-1,0
0.042705788713901176,2.269910006234418,213.52894356950588,0,-1,0
0.04285563358658153,2.8860882751352688,214.27816793290765,0,-1,0
0.043005478459261885,2.999570886554674,215.02739229630942,0,-1,0
0.04315532333194224,1.3626334931089064,215.7766166597112,0,-1,0
0.043305168204622595,3.49864460065153,216.52584102311297,0,-1,0
0.04345501307730295,4.2581680495721335,217.27506538651474,0,-1,0
0.043604857949983304,3.5408415772937634,218.02428974991653,0,-1,0
0.04375470282266366,2.64800410667693,218.7735141133183,0,-1,0
0.043904547695344014,1.2683256097818971,219.52273847672006,0,-1,0
0.04405439256802437,2.5111924850080807,220.27196284012183,0,-1,0
0.04420423744070473,4.657957487410618,221.02118720352365,0,-1,0
0.044354082313385085,3.2701846281334577,221.77041156692542,0,-1,0
0.04450392718606544,1.3609784532732039,222.51963593032718,0,-1,0
0.044653772058745794,2.5494959856356134,223.26886029372898,0,-1,0
0.04480361693142615,1.9842426795937549,224.01808465713074,0,-1,0
0.044953461804106504,2.1019201728190455,224.7673090205325,0,-1,0
0.04510330667678686,2.705543748455835,225.5165333839343,0,-1,0
0.04525315154946721,2.366221491577665,226.26575774733607,0,-1,0
0.04540299642214757,1.1097122245198698,227.01498211073783,0,-1,0
0.04555284129482792,1.3082205465995846,227.76420647413963,0,-1,0
0.04570268616750828,2.2048783410386195,228.5134308375414,0,-1,0
0.04585253104018863,1.0619497602577652,229.26265520094316,0,-1,0
0.04600237591286899,1.1217083201593578,230.01187956434492,0,-1,0
0.04615222078554934,1.9154502024144406,230.76110392774672,0,-1,0
0.046302065658229696,2.194305264631712,231.51032829114848,0,-1,0
0.04645191053091005,0.6806256578859184,232.25955265455025,0,-1,0
0.046601755403590406,0.9475181384630761,233.00877701795204,0,-1,0
0.04675160027627076,2.3638337434740713,233.7580013813538,0,-1,0
0.046901445148951115,1.1229299648247775,234.50722574475557,0,-1,0
0.04705129002163147,1.7779193086187635,235.25645010815734,0,-1,0
0.047201134894311825,1.0877967851682244,236.00567447155913,0,-1,0
0.04735097976699218,1.5714785981664234,236.7548988349609,0,-1,0
0.047500824639672534,1.4371088935152194,237.50412319836266,0,-1,0
0.04765066951235289,1.0649490848253604,238.25334756176446,0,-1,0
0.047800514385033244,0.8434000624866627,239.00257192516622,0,-1,0
0.0479503592577136,1.190745594352909,239.751796288568,0,-1,0
0.04810020413039396,0.957450711750595,240.5010206519698,0,-1,0
0.048250049003074315,0.35261909070620007,241.25024501537158,0,-1,0
0.04839989387575467,1.3000148767503357,241.99946937877334,0,-1,0
0.048549738748435024,1.4426786255525874,242.74869374217513,0,-1,0
0.04869958362111538,0.6162401736994884,243.4979181055769,0,-1,0
0.048849428493795734,0.5061203495736178,244.24714246897867,0,-1,0
0.04899927336647609,0.5204240221467682,244.99636683238043,0,-1,0
0.04914911823915644,0.39061069564997447,245.74559119578223,0,-1,0
0.0492989631118368,1.1090422681089998,246.494815559184,0,-1,0
0.04944880798451715,0.7361446850171918,247.24403992258576,0,-1,0
0.04959865285719751,0.5186523868709428,247.99326428598755,0,-1,0
0.04974849772987786,0.6088687769273634,248.74248864938932,0,-1,0
0.04989834260255822,0.6444865311074776,249.49171301279108,0,-1,0
0.05004818747523857,0.6437048371314638,250.24093737619285,0,-1,0
0.050198032347918926,0.6565649095263333,250.99016173959464,0,-1,0
0.05034787722059928,0.5972014780385038,251.7393861029964,0,-1,0
0.050497722093279636,0.8430025327441115,252.48861046639817,0,-1,0
0.05064756696595999,0.8948515883725083,253.23783482979997,0,-1,0
0.050797411838640345,0.5529663387189565,253.98705919320173,0,-1,0
0.0509472567113207,0.1558514567882714,254.7362835566035,0,-1,0
0.051097101584001055,0.4789356222608424,255.48550792000526,0,-1,0
0.05124694645668141,0.13469887536453126,256.234732283407,0,-1,0
0.051396791329361764,0.8459937004173647,256.98395664680885,0,-1,0
0.05154663620204212,0.6726369516876562,257.7331810102106,0,-1,0
0.051696481074722474,0.6549115631898967,258.4824053736124,0,-1,0
0.051846325947402835,0.15585704612307075,259.2316297370142,0,-1,0
0.05199617082008319,0.3827772251781924,259.98085410041597,0,-1,0
0.052146015692763545,0.7025417378018639,260.73007846381773,0,-1,0
0.0522958605654439,0.9673293556476408,261.4793028272195,0,-1,0
0.052445705438124254,0.2728784399800397,262.22852719062126,0,-1,0
0.05259555031080461,0.7447988570893915,262.97775155402303,0,-1,0
0.052745395183484964,0.4809848108605456,263.7269759174248,0,-1,0
0.05289524005616532,0.13008571094448415,264.4762002808266,0,-1,0
0.05304508492884567,0.6440066779742531,265.2254246442284,0,-1,0
0.05319492980152603,1.0126783722695858,265.97464900763015,0,-1,0
0.05334477467420638,0.9096348681670351,266.7238733710319,0,-1,0
0.05349461954688674,1.2762877461883242,267.4730977344337,0,-1,0
0.05364446441956709,1.3973248926769695,268.22232209783544,0,-1,0
0.05379430929224745,0.4327492280206555,268.9715464612372,0,-1,0
0.0539441541649278,0.40919162817257043,269.72077082463903,0,-1,0
0.054093999037608156,0.6880919793899775,270.4699951880408,0,-1,0
0.05424384391028851,0.7673105922073222,271.21921955144256,0,-1,0
0.054393688782968866,0.42611233236317114,271.96844391484433,0,-1,0
0.05454353365564922,0.5497472102131038,272.7176682782461,0,-1,0
0.054693378528329575,0.618567298301755,273.46689264164786,0,-1,0
0.05484322340100993,0.32525260770426034,274.2161170050496,0,-1,0
0.054993068273690285,0.4048799321453393,274.96534136845145,0,-1,0
0.05514291314637064,0.4185890779396936,275.7145657318532,0,-1,0
0.055292758019050994,0.9439402413310938,276.463790095255,0,-1,0
0.05544260289173135,0.4106265951065219,277.21301445865674,0,-1,0
0.055592447764411704,0.26847642380556475,277.9622388220585,0,-1,0
0.055742292637092065,0.18290149539509543,278.71146318546033,0,-1,0
0.05589213750977242,0.5318600673948626,279.4606875488621,0,-1,0
0.056041982382452775,0.15506369910072224,280.20991191226386,0,-1,0
0.05619182725513313,0.28690386334921025,280.9591362756656,0,-1,0
0.056341672127813484,0.08225682789118387,281.7083606390674,0,-1,0
0.05649151700049384,0.4485407486962415,282.4575850024692,0,-1,0
0.056641361873174194,0.27150017245038816,283.206809365871,0,-1,0
0.05679120674585455,0.36546397684795745,283.95603372927275,0,-1,0
0.0569410516185349,0.22244625558832315,284.7052580926745,0,-1,0
0.05709089649121526,0.4770814589659472,285.4544824560763,0,-1,0
0.05724074136389561,0.35336762214504,286.20370681947804,0,-1,0
0.05739058623657597,0.33289724837244633,286.95293118287987,0,-1,0
0.05754043110925632,0.25518133947276517,287.70215554628163,0,-1,0
0.05769027598193668,0.2420502174325956,288.4513799096834,0,-1,0
0.05784012085461703,0.14916318414045812,289.20060427308516,0,-1,0
0.057989965727297386,0.32022355596379937,289.9498286364869,0,-1,0
0.05813981059997774,0.11252632957548939,290.6990529998887,0,-1,0
0.058289655472658096,0.15142322497516417,291.44827736329046,0,-1,0
0.05843950034533845,0.2759295822419045,292.1975017266923,0,-1,0
0.058589345218018805,0.29558390039851773,292.94672609009405,0,-1,0
0.05873919009069916,0.26400010972439325,293.6959504534958,0,-1,0
0.058889034963379515,0.20788528336842438,294.4451748168976,0,-1,0
0.05903887983605987,0.15500058165558742,295.19439918029934,0,-1,0
0.059188724708740224,0.0838173551364917,295.9436235437011,0,-1,0
0.05933856958142058,0.25333265550575357,296.6928479071029,0,-1,0
0.05948841445410094,0.07942794869144953,297.4420722705047,0,-1,0
0.059638259326781295,0.2794418622727899,298.19129663390646,0,-1,0
0.05978810419946165,0.23603961159478656,298.9405209973082,0,-1,0
0.059937949072142005,0.130512494839684,299.68974536071005,0,-1,0
0.06008779394482236,0.03571117103556283,300.4389697241118,0,-1,0
0.060237638817502714,0.0727113751739027,301.1881940875136,0,-1,0
0.06038748369018307,0.3143556687667301,301.93741845091535,0,-1,0
0.060537328562863424,0.38171055888538225,302.6866428143171,0,-1,0
0.06068717343554378,0.17997847592500482,303.4358671777189,0,-1,0
0.06083701830822413,0.17257335481553693,304.18509154112064,0,-1,0
0.06098686318090449,0.19439558939216656,304.93431590452246,0,-1,0
0.06113670805358484,0.14152220695305887,305.68354026792423,0,-1,0
0.0612865529262652,0.1570377056691819,306.432764631326,0,-1,0
0.06143639779894555,0.0905667046358824,307.18198899472776,0,-1,0
0.06158624267162591,0.1585985456201137,307.9312133581295,0,-1,0
0.06173608754430626,0.3030040905014424,308.6804377215313,0,-1,0
0.061885932416986617,0.25767098201264826,309.42966208493306,0,-1,0
0.06203577728966697,0.2421586562645549,310.1788864483349,0,-1,0
0.062185622162347326,0.16933943481581665,310.92811081173664,0,-1,0
0.06233546703502768,0.0690707998602636,311.6773351751384,0,-1,0
0.062485311907708035,0.07676337264913419,312.4265595385402,0,-1,0
0.06263515678038839,0.09238316473858514,313.17578390194194,0,-1,0
0.06278500165306874,0.06044301053479181,313.9250082653437,0,-1,0
0.0629348465257491,0.09931464966873439,314.6742326287455,0,-1,0
0.06308469139842945,0.05464193041796531,315.4234569921473,0,-1,0
0.06323453627110981,0.047528131151464405,316.17268135554906,0,-1,0
0.06338438114379016,0.08013906274259043,316.9219057189508,0,-1,0
0.06353422601647052,0.15001684832367396,317.6711300823526,0,-1,0
0.06368407088915087,0.0947669587948713,318.42035444575436,0,-1,0
